story_id,n_authors,seed_handle,seed_followers,seed_suspicion,seed_in_coord,fringe_seeded,picked_up_by_big,big_handle,lag_to_big_h,early_in_coord,text
785,3,Disembe,375511.0,0.053,False,False,True,Disembe,0.0,0,United Opposition now drops DCP as one of partner parties. Notice that also dropped is Democratic Party (DP). 
786,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"Shared childhoods and old rivals: Personal ties shaping Ol Kalou by-election race 

https://t.co/rzkpyFF13A"
787,2,kipmurkomen,2943022.0,0.016,False,False,True,kipmurkomen,0.0,0,"Elders are key pillars of our society, as they play a critical role in fostering social cohesion and strengthe"
788,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"Gachagua versus IEBC: DCP leader takes on polls agency over Ol Kalou 

https://t.co/k4FmTkCIF6"
789,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"Imagine having a spouse, with children but broke all together… this is the dilemma many young people across th"
790,3,amandasplace254,0.0,0.36,False,True,False,,,0,"@ledamalekina You're in broadbase government, address it with your partners who are perpetuating this backward"
791,3,GameYetu,76513.0,0.038,False,False,True,StandardKenya,0.1,0,"#FIFAWorldCup: FULL-TIME: Spain 🇪🇸 2-1 Belgium 🇧🇪
Super sub Mikel Merino breaks Belgian hearts and sends the E"
792,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"Apartment prices decline for fourth consecutive quarter amid oversupply 

https://t.co/0CJFqA4Z7y"
793,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"The skin-lightening lie and how my niece made me stop bleaching 
https://t.co/bvaYimftyy"
794,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"From Maasai Mara luxury lodges to SGR: Legal war over wildlife migration corridors 
https://t.co/WjSjXT02aO"
795,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Inside MPs' plan to cap Grade 10 admissions to only 400 in top schools 
https://t.co/cwy6LLSwVL"
796,3,Eastleighvoice,33789.0,0.151,False,False,True,NationAfrica,36.7,0,"𝐓𝐇𝐄 𝐊𝐄𝐍𝐘𝐀𝐍 𝐏𝐀𝐏𝐄𝐑𝐒 𝐓𝐎𝐃𝐀𝐘

𝐓𝐇𝐄 𝐄𝐀𝐒𝐓 𝐀𝐅𝐑𝐈𝐂𝐀𝐍: 𝑨𝒊𝒓 𝑻𝒂𝒏𝒛𝒂𝒏𝒊𝒂'𝒔 𝒏𝒆𝒘 𝒇𝒍𝒊𝒈𝒉𝒕 𝒑𝒂𝒕𝒉 𝒕𝒐 𝒈𝒓𝒐𝒘𝒕𝒉: A year after being banned"
797,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,Gone are the days when households would walk into supermarkets and stock up their monthly supplies in one majo
798,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"OPINION: Ahead of next week’s Ol Kalou by-election, which the electoral commission has threatened to call off "
799,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"In public, they shake hands at rallies, church services and press conferences, presenting an image of a united"
800,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"Kenya Revenue Authority (KRA) increased its tax collection significantly in the 2025/26 financial year, regist"
801,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Morocco exit ends Africa’s hope for World Cup glory 
https://t.co/oWPATxf6iS"
802,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,It has now emerged that a growing number of private schools are introducing international curricula alongside 
803,3,Broadbasedgal,8459.0,0.137,False,False,False,,,0,Guys have you noticed that United Opposition has not held a single rally since Rigathi began his 45-day concla
804,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Older Kenyans living with HIV left waiting for safer treatment #HealthyNation 
https://t.co/ce3ckO7ZCS"
805,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Why does every boy want to be a goon? 
https://t.co/H2bt8ltIDg"
806,2,jimNjue_,78401.0,0.155,False,False,False,,,0,"Gachagua is always right.

Apparently, there was a plot to unleash unfathomable violence at Linda Mwananchi’s "
807,3,MwangiHub,47131.0,0.178,False,False,True,Kibet_bull,0.4,1,"ATTENTION!

A DCP truck under attack by armed thugs. Truck now driving towards Gilgil under hot pursuit by a P"
808,3,Kibet_bull,161164.0,0.162,True,False,True,Kibet_bull,0.0,1,Rigathi Gachagua fears Linda Mwananchi more than how he fears Ruto.
809,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,President William Ruto's political allies have intensified efforts to deny Trans-Nzoia Governor George Natembe
810,3,Wa_Anyamah,947.0,0.177,False,True,False,,,1,"Mudavadi and Wetangula have been asked to go back home and water the @edwinsifuna wave.
I saw Aaron Cheruyoit "
811,3,NaekuMercy,7192.0,0.126,False,False,False,,,1,This stage managed attacks and sympathy seeking tactics by Gachagua's village party DCP tumezoea. Gachagua has
812,2,citizentvkenya,6853809.0,0.159,False,False,True,citizentvkenya,0.0,0,South Africa World Cup midfielder Adams dies at 25 https://t.co/L0DsC9oZ8I
813,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,How State agencies spent Sh76bn on swanky offices as public buildings lay empty https://t.co/ig34aW21wN https:
814,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Witnesses recount 1am Mbagathi Road footbridge crash that killed 3

https://t.co/dANO6EDAFY"
815,3,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"Death toll from Venezuela's twin earthquakes rises to 4,333, National Assembly President Jorge Rodriguez says "
816,3,MuthisyaMwalimu,3197.0,0.195,False,False,True,KTNNewsKE,63.4,0,"The political intolerance in Kenya especially by the opposition is genuinely dangerous for peace,unity,oneness"
817,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,Choosing the right investment opportunity is about what you want your money to achieve. Even though investors 
818,3,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,The confirmation that an American doctor contracted Ebola while treating patients in the Democratic Republic o
819,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,Carole Argwings-Kodhek: The daughter who carried her father’s flame https://t.co/kRUqxZBSjn
820,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,We couldn't report him to himself: How journalists in Africa are fighting newsroom sexual harassment #NationGe
821,3,TZ_MediaUG,140.0,0.283,False,True,False,,,0,Did you know #ProphetElvisMbonye foretold the outcome of the Kenyan election and what would happen 3 years int
822,3,DCI_Kenya,1980586.0,0.01,False,False,True,DCI_Kenya,0.0,0,"𝗠𝗨𝗥𝗗𝗘𝗥 𝗦𝗨𝗦𝗣𝗘𝗖𝗧 𝗡𝗔𝗕𝗕𝗘𝗗 𝗪𝗛𝗜𝗟𝗘 𝗙𝗟𝗘𝗘𝗜𝗡𝗚 𝗧𝗢 𝗨𝗚𝗔𝗡𝗗𝗔

Detectives from the DCI Homicide Investigations Bureau have arr"
823,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Talk of Town: MP blinded by power, governor awakens ahead of polls 
https://t.co/DGgBaauSAP"
824,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Diplomat who learned Kiswahili through ‘Sungura Mjanja’ book, and now trying sheng https://t.co/naodXB2ExP"
825,3,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"Police dismantle an illegal alcohol and cigarette distribution racket following a raid in Umoja area, Thika. 
"
826,3,Obuchunju,15980.0,0.125,False,False,False,,,0,"Edwin Sifuna calls for unity, dismissing claims of divisions within the Linda Mwananchi movement.

He also cri"
827,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"DPP Renson Ingonga has warned students against engaging in dormitory arson, saying those found responsible wil"
828,3,teamsifuna001,773.0,0.222,True,True,False,,,1,Mobilizing goons to attack Edwin W. Sifuna and James Orengo at St. Stephen ACK Kisumu is cowardly and unaccept
829,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,Tanzania report raises red flags for Kenya's sole KEBS imports vehicle inspector https://t.co/hTrIVnhBKQ https
830,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"IEBC: Goons will cost you the ballot 
https://t.co/laSOBFoZdu"
831,3,Lightcasttvke,8325.0,0.026,False,False,True,Kenyans,0.9,0,"WATCH: Kang'ata, Osotsi, Caroli forced to flee after goons invade Linda Mwananchi Rally in Nyahururu, Laikipia"
832,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"KIM wins first round in TVET closure row 
https://t.co/y6DILvEAoU"
833,3,bungomaduke,13259.0,0.223,False,False,False,,,0,This is what Rigathi Gachagua said yesterday regarding today's Linda Mwananchi rally in Nyahururu and the wide
834,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"Too young to be mothers: Inside Kenya's teenage pregnancy crisis

https://t.co/zkPAIHdJE2"
835,3,McRafell,249.0,0.028,False,True,True,StandardKenya,0.2,0,Standoff as goons protected by police officers attack congregants at St. Stephen's ACK Cathedral in Kisumu whe
836,3,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"DAP-K leader Eugene Wamalwa urges IEBC to crack down on politicians using goons to incite violence.

Video by "
837,3,K24Tv,3217136.0,0.17,False,False,True,K24Tv,0.0,0,Edwin Sifuna: These attacks are not going to stop us. We know the state is running scared because this is its 
838,3,kipmurkomen,2943022.0,0.016,False,False,True,kipmurkomen,0.0,0,Congratulations to our Junior Starlets on beating South Africa 3 - 1 to secure a place at the FIFA U-17 Women’
839,2,Chipukizii,5481.0,0.218,False,False,True,DrBKhalwale,110.4,0,The sovereignty of the people #SisiNdioSifuna https://t.co/qty8lRV5LW
840,3,citizentvkenya,6853809.0,0.159,False,False,True,citizentvkenya,0.0,0,PS Raymond Omollo urges clergy to deny church pulpits to leaders preaching division and tribalism https://t.co
841,2,_jahom,33779.0,0.193,False,False,False,,,0,"Rigathi Gachagua explicitly cautioned Kang'ata against Linda Mwananchi, yet violence erupted in Nyahururu. Goo"
842,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,"Uganda still low-income as Kenya, Tanzania hold lower-middle-income status https://t.co/m25EqWLECm"
843,3,timothyturunga,16984.0,0.014,False,False,True,ntvkenya,12.2,0,I informed Muranga senator (Nyutu) to reach out to Irungu Kangata and warn him not to take Linda Mwananchi to 
844,2,citizentvkenya,6853809.0,0.159,False,False,True,citizentvkenya,0.0,0,"Tony Gachoka: I had a four-and-a-half-hour meeting with Gideon Moi, and I told him my desire to reenter the po"
845,3,_KithureKindiki,99052.0,0.001,False,False,True,ntvkenya,10.2,0,"The primitive culture of political violence poses grave danger to our country’s future.
Reject and expose the "
846,3,citizentvkenya,6853809.0,0.159,False,False,True,citizentvkenya,0.0,0,Tony Gachoka: Dawa ya Ruto ni George Natembeya. Natembeya has understood that he must give Sifuna cover; he mu
847,2,ntvkenya,5352508.0,0.15,False,False,True,ntvkenya,0.0,0,"How Sh299bn fees crashed Mau-Summit toll road deal 

https://t.co/KkYZwSXilD https://t.co/nxwT6628Ti"
848,3,TimRoyal13,2340.0,0.229,True,False,True,KTNNewsKE,15.7,1,"Jomo Kenyatta Boys High School in Bahati, Nakuru, is reportedly on fire following student unrest. Reports indi"
849,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"Is it simply a matter of the wrong vocabulary? Legislative vocabulary, to be precise. If Parliament banned soc"
850,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"MACHARIA MUNENE: From Harry Thuku to Gen Zs: How youths have raised hope during difficult times

https://t.co/"
851,2,evansokaalo,2219.0,0.235,False,False,True,StandardKenya,50.1,0,@ntvkenya @NationFmKE @EricLatiff @MariamBishar @blinkypenguin In Kakamega County Governor Fernandes Barasa ha
852,3,Kenyans,2736594.0,0.157,False,False,True,Kenyans,0.0,0,You find a young child calling another child ‘Kasongo’ at school because they have learned it from us - Kipchu
853,2,citizentvkenya,6853809.0,0.159,False,False,True,citizentvkenya,0.0,0,"Vita dhidi ya ufisadi:

EACC yaadhimisha Siku ya Kupambana na Ufisadi ya Afrika. EACC yaangazia mikakati ya ua"
854,3,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,Former Nairobi Governor Mike Sonko has gifted the Kenya Junior Starlets under-17 team with Sh1 million followi
855,3,Grace_Mlowe,11623.0,0.051,False,False,False,,,0,"Mikopo kwa Sekta Binafsi Yapanda kwa Asilimia 23.6%, Ikifikia Trilioni 44.6 Mwaka 2025

Mikopo kwa sekta binaf"
856,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"Ukrainian drone strikes killed four people, mostly outside Moscow, on Monday while Russian strikes on Ukraine "
857,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"The Middle East has been rocked by US and Iranian attacks of a scale unseen since an April ceasefire, as fight"
858,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,Kipipiri MP Wanjiku Muhia got a major reprieve after the High Court suspended the Independent Electoral and Bo
859,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,Cotu Secretary-General Francis Atwoli has launched a scathing attack on Nairobi Senator Edwin Sifuna and his L
860,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,A South Korean court sentenced former president Yoon Suk Yeol on Monday to two years in prison for illegally r
861,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,University ordered to pay students over missing marks https://t.co/6wKZm2LUFl
862,3,SamuelKariuki87,54.0,0.276,False,True,False,,,0,"@ntvkenya @IEBCKenya you are no longer independent anymore, nyinyi ni ma goons za Kasongo"
863,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,Court reinstates Machakos Finance and Economic Planning CEC Catherine Mutanu; she was sacked by Governor Wavin
864,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,A three-year programme aimed at increasing women’s participation in peace and security ahead of the 2027 Gener
865,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,The planned visit to the US-supported Ebola quarantine facility at Laikipia airbase by legislators has been po
866,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,The Judiciary has long been described as the last line of defence against abuse of power. Yet a growing number
867,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,Business tycoon Yagnesh Devani has suffered a major setback after the High Court dismissed his bid to terminat
868,2,baroswahjr,28483.0,0.125,False,False,False,,,0,"CORRECT

Sifuna is at 12%.  It means 88% of Kenyans have rejected him.

Kalonzo is at 13%, and this means 87% "
869,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,PCEA Mai A Ihii Booth High School in Kikuyu closed indefinitely after principal and Board chair arrested over 
870,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"Erastus Ethekon: For assisted voters, the law allows that  they can be assisted by a person of their choice. N"
871,3,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"Erastus Ethekon: We will not allow anybody, whether a politician or a leader in this country who has not been "
872,3,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,Voters wearing party branded merchandise to be barred from voting in Ol Kalou by-election; use of phones in po
873,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"OPINION: Is KK locking us into a Generational Trap?

https://t.co/SG10ACrGe9"
874,2,Kenyans,2736594.0,0.157,False,False,True,Kenyans,0.0,0,Elgeyo Marakwet residents threaten protests over planned relocation of Mashujaa Day Celebrations from Kamariny
875,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"Police IG Douglas Kanja, DCI boss Mohamed Amin skip court summons over three missing men, cite urgent security"
876,2,NationAfrica,4265144.0,0.15,False,False,True,NationAfrica,0.0,0,US Ebola patient flown to Germany as court halts Laikipia facility https://t.co/Pm8f54bjXa
877,3,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"PLP leader Martha Karua urges urgent action to end election-related GBV and launches ""Act Now to End GBV"" camp"
878,2,StandardKenya,2732828.0,0.155,False,False,True,StandardKenya,0.0,0,"Religious leaders have been challenged to admonish political leaders who perpetuate hatred in the country.

As"
879,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,"NTSA gives motorists six months to collect printed logbooks, warns unclaimed documents will no longer be store"
880,3,PeterReagan777,4115.0,0.211,False,False,True,citizentvkenya,44.9,0,The scars of the 2007/08 post-election violence remain fresh. Kenya must not allow the growing culture of goon
881,2,KTNNewsKE,879242.0,0.154,False,False,True,KTNNewsKE,0.0,0,A section of Members of Parliament MPs from the Western region has rallied behind National Assembly Speaker an
